Løkken Sparebank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
"Lolland A/S, Sparekassen",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,676.00","1,573.00","1,415.00","1,298.00",870.00,,,,,,,,
Lollands Bank A/S,666.00,692.00,766.00,885.00,971.00,"1,110.00","1,324.00","1,446.00","1,436.00","1,503.00","1,623.00","1,619.00","1,679.00","1,653.00","1,562.00","1,698.00","1,968.00","2,202.00","2,363.00","2,583.00"
Lunar Bank A/S,,,,,,,,,,,,,,,,,,,,0.00
Lunde-Kvong Andelskasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
Maj Bank A/S,,,,,,,,,,,,,,,,0.00,0.00,,,
Max Bank af 2011 A/S,539.00,568.00,674.00,775.00,816.00,993.00,"1,171.00","1,231.00",899.00,807.00,313.00,,,,,,,,,
Merkur Andelskasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
Middelfart Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"Midt Vest, Sparekassen",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
"Midtbank, Aktieselskab",312.00,0.00,,,,,,,,,,,,,,,,,,
"Midtfjord, Sparekassen",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
Møns Bank A/S,468.00,489.00,566.00,658.00,745.00,830.00,960.00,"1,033.00","1,044.00","1,101.00","1,126.00","1,073.00","1,084.00","1,030.00","1,257.00","1,318.00","1,241.00","1,337.00","1,016.00",
Mørke Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Morsø Andelskasse JAK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
"Morsø Bank, Aktieselskabet",589.00,626.00,620.00,682.00,741.00,846.00,906.00,987.00,972.00,633.00,,,,,,,,,,
Nees Sparekasse,0.00,0.00,,,,,,,,,,,,,,,,,,
Nordea Bank Danmark A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
Nordea Investment Management Bank A/S,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Nordea Securities Bank Danmark A/S,,0.00,,,,,,,,,,,,,,,,,,
"Nordfyns Bank, Aktieselskabet",368.00,404.00,443.00,546.00,617.00,699.00,807.00,882.00,823.00,850.00,862.00,904.00,752.00,805.00,875.00,951.00,"1,040.00","1,186.00","1,236.00","1,366.00"
Nordjyske Bank A/S,975.00,"1,084.00",674.00,775.00,855.00,959.00,"1,142.00","1,305.00","1,360.00","1,447.00","1,567.00","1,626.00","1,691.00","1,752.00","1,845.00","1,427.00","1,503.00","1,609.00",,
Nykredit Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
Nykredit Portefølje Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Ø. Brønderslev Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
Øster og Vester Alling Sparekasse,0.00,0.00,,,,,,,,,,,,,,,,,,
Østervrå Andelskasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Østjydsk Bank A/S,314.00,327.00,399.00,474.00,552.00,621.00,729.00,850.00,899.00,918.00,917.00,748.00,588.00,573.00,282.00,666.00,678.00,406.00,,
Østvendsyssel J.A.K. Andelskassen,0.00,0.00,,,,,,,,,,,,,,,,,,
PenSam Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
PFA Bank A/S,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,97.00,104.00,,,,
"Ravsted, Sparekassen",0.00,0.00,,,,,,,,,,,,,,,,,,
Refsnæs Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
"Ringkjøbing Bank, Aktieselskabet","1,085.00","1,200.00","1,377.00","1,587.00","1,699.00","1,964.00","2,394.00","2,709.00",,,,,,,,,,,,
Ringkjøbing Landbobank. Aktieselskab,"2,721.00","3,174.00","3,888.00","4,473.00","5,325.00","5,862.00","6,631.00","7,053.00","7,382.00","8,172.00","9,193.00","10,055.00","11,049.00","12,145.00","13,281.00","14,427.00","15,916.00","17,500.00","24,068.00","26,036.00"
Rise Flemløse Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"Rødding, J.A.K. Andelskasse",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Rønde Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Roskilde Bank A/S,628.00,698.00,828.00,"1,026.00","1,155.00","1,535.00","2,186.00","2,239.00",,,,,,,,,,,,
Roslev Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Ryslinge Andelskasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
Salling Bank A/S,333.00,336.00,398.00,461.00,499.00,541.00,578.00,606.00,591.00,593.00,626.00,600.00,423.00,448.00,477.00,510.00,562.00,342.00,345.00,357.00
Sammenslutningen Danske Andelskasser,0.00,"2,847.00",0.00,0.00,0.00,0.00,0.00,1.00,0.00,"5,847.00",0.00,,,,,,,,,
Saxo Bank A/S,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
