Østjydsk Bank A/S,14.12,13.80,11.80,20.90,15.20,15.50,16.30,14.90,6.40,2.90,1.40,1.10,-24.10,-50.40,-87.60,-8.70,3.05,-50.40,,
Østvendsyssel J.A.K. Andelskassen,-27.40,0.70,,,,,,,,,,,,,,,,,,
PenSam Bank A/S,2.80,14.00,13.80,10.50,10.20,14.80,-2.60,-0.90,-5.20,7.90,5.80,9.20,6.00,-4.90,-3.40,1.30,3.39,1.52,-0.70,1.80
PFA Bank A/S,,,,,,,,,6.82,-72.26,-10.11,-6.67,-40.64,-11.37,-4.50,6.90,3.80,2.54,,
"Ravsted, Sparekassen",8.00,-4.10,,,,,,,,,,,,,,,,,,
Refsnæs Sparekasse,6.40,8.80,6.50,-0.80,-4.40,-2.20,7.40,1.00,-1.50,6.30,-8.00,-3.20,-3.00,-3.60,1.20,-8.40,2.40,,,
"Ringkjøbing Bank, Aktieselskabet",11.50,10.80,8.50,16.90,13.50,12.40,19.80,12.90,,,,,,,,,,,,
Ringkjøbing Landbobank. Aktieselskab,13.90,14.00,15.20,21.00,16.70,18.30,26.80,20.00,13.50,12.10,11.80,11.90,12.70,12.80,14.90,14.30,15.80,15.97,12.10,13.20
Rise Flemløse Sparekasse,8.40,-3.80,-3.60,-16.30,-9.20,1.30,20.70,9.60,-3.30,8.00,3.20,-2.50,3.90,5.90,7.70,8.20,6.40,9.00,2.87,11.77
"Rødding, J.A.K. Andelskasse",4.00,3.70,0.10,0.10,0.10,0.10,0.90,-6.20,,,,,,,,,,,,
Rønde Sparekasse,9.70,8.20,9.50,15.10,7.90,10.80,11.40,6.10,0.50,3.10,3.80,1.60,6.41,0.80,5.50,6.80,7.90,3.80,2.78,4.48
Roskilde Bank A/S,15.50,13.50,14.00,23.80,19.70,28.70,24.60,9.40,,,,,,,,,,,,
Roslev Sparekasse,2.00,-0.80,2.70,8.70,10.90,11.90,,,,,,,,,,,,,,
Ryslinge Andelskasse,5.50,1.40,5.10,2.90,4.20,8.20,4.60,-1.30,-21.10,7.90,-49.00,,,,,,,,,
Salling Bank A/S,10.50,1.10,5.80,16.50,12.00,10.50,11.20,10.30,-1.00,1.40,3.80,-3.40,2.80,4.30,6.40,8.00,8.90,7.40,6.02,6.00
Sammenslutningen Danske Andelskasser,4.10,4.00,8.90,15.20,10.70,18.80,23.90,10.00,-14.60,-11.30,-12.10,,,,,,,,,
Saxo Bank A/S,,17.20,24.20,47.10,66.30,57.50,37.50,36.10,27.00,10.80,24.80,20.30,2.10,4.50,10.44,-15.40,8.11,9.70,19.30,0.60
Saxo Privatbank A/S,6.10,1.70,2.10,11.60,9.30,18.10,19.10,8.30,-56.20,-21.40,-58.50,-87.90,-82.50,11.80,4.68,9.72,-2.10,11.90,,
Saxo Treasury Bank A/S,,-23.84,-24.90,-26.10,4.20,34.00,35.55,20.80,-3.27,-9.09,-45.20,,,,,,,,,
Sdr. Lem Andelskasse,7.10,-9.60,-9.60,8.40,5.80,,,,,,,,,,,,,,,
Skælskør Bank Aktieselskab,7.90,7.60,8.60,14.10,10.90,10.40,14.60,12.90,-32.30,-80.80,,,,,,,,,,
SkandiaBanken A/S,1.60,-16.60,,,,,,,,,,,,,,,,,,
Skandinaviska Enskilda Banken A/S,-8.30,-6.50,-2.50,20.90,3.10,5.00,3.90,11.10,7.20,7.60,6.50,6.30,,,,,,,,
