Hunstrup-Østerild Sparekasse,78.90,75.70,67.60,83.60,81.00,79.30,84.70,92.00,83.40,89.90,78.90,77.10,,,,,,,,
HVIDBJERG BANK A/S,,,,,,,,,,,,,,,,,,,,77.49
Hvidbjerg Bank. Aktieselskab,98.80,98.00,99.10,84.90,88.90,91.30,99.90,114.90,114.20,105.40,93.40,99.90,99.20,111.10,88.00,85.00,81.75,82.71,81.31,
Hvidbjerg-Ørum Sparekasse,55.40,53.80,67.90,67.50,70.70,,,,,,,,,,,,,,,
Hvilsager-Lime Sparekasse,18.32,17.10,19.40,16.00,10.60,,,,,,,,,,,,,,,
J.A.K. Andelskassen Varde,98.00,96.61,94.47,82.48,98.47,79.66,95.40,112.13,110.25,94.58,84.53,76.93,,,,,,,,
J.A.K. Østfyns Andelskasse,50.11,51.30,32.70,42.40,47.40,62.00,44.90,,,,,,,,,,,,,
"JAK-Andelskassen, Hjørring",126.00,122.50,,,,,,,,,,,,,,,,,,
Jelling Sparekasse,59.60,68.10,68.10,64.50,66.20,72.20,92.00,,,,,,,,,,,,,
Jelstrup-Lyngby Sparekasse,92.80,,,,,,,,,,,,,,,,,,,
Jerslev Sparekasse,85.30,84.10,86.80,81.80,78.20,76.60,,,,,,,,,,,,,,
Jutlander Bank A/S,102.50,99.60,99.40,96.60,104.30,112.00,121.30,107.70,109.50,94.40,91.00,97.20,86.50,83.70,79.40,75.70,70.60,70.10,70.62,63.90
Jyske Bank A/S,84.80,86.80,86.70,82.40,90.40,96.20,103.70,107.40,102.90,94.00,90.70,92.40,102.70,104.10,102.30,109.80,101.40,94.90,97.90,109.10
Klim Sparekasse,82.20,80.60,82.00,85.80,88.90,82.10,94.70,88.90,86.80,78.30,66.10,60.30,60.40,64.60,55.00,50.00,49.40,54.50,56.73,51.12
Københavns Andelskasse,98.80,90.90,79.10,76.20,73.00,82.20,70.10,94.10,95.80,76.30,84.90,77.30,82.40,88.20,86.80,76.50,77.90,62.80,,
Kongsted Sparekasse,77.70,73.40,58.30,56.30,52.00,46.40,52.60,67.10,72.70,57.70,51.90,59.10,61.51,,,,,,,
Kreditbanken A/S,82.32,89.50,84.90,86.40,82.20,106.00,108.10,116.10,103.60,101.60,104.70,100.70,91.20,89.10,88.30,84.60,83.20,80.10,72.90,63.90
Lægernes Bank A/S,30.60,43.20,58.70,62.30,54.20,51.60,52.70,56.50,65.00,64.60,64.30,74.40,65.00,64.70,64.50,56.90,50.98,47.22,43.19,37.08
Lån & Spar Bank A/S,52.20,50.00,54.90,53.30,52.70,53.80,63.70,91.60,90.00,79.80,83.20,89.10,82.50,75.80,73.50,78.70,77.10,74.30,70.10,62.20
