Fynske Bank A/S,0.80,0.40,0.50,0.90,0.30,-0.10,-0.50,-0.30,0.90,1.50,1.20,1.40,1.50,1.70,0.90,1.10,0.50,-0.16,-0.08,-0.14
Galten Sparekasse,1.00,2.70,1.10,0.70,0.70,0.10,-0.20,,,,,,,,,,,,,
"Grønlandsbanken, Aktieselskab",0.10,0.20,0.40,0.50,0.10,0.00,0.00,-0.20,0.20,0.50,0.40,0.40,0.50,0.40,0.60,0.60,0.32,0.30,0.22,-0.11
Gudme Raaschou Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,,,,,,,,,,,
Hals Sparekasse,0.60,0.70,0.60,0.60,0.30,0.10,-0.50,-0.30,0.50,1.10,1.10,0.70,0.60,1.40,4.70,,,,,
Hårslev Sparekasse,1.25,-0.20,0.00,-1.40,-0.80,0.10,1.60,6.70,,,,,,,,,,,,
Hassing-Villerslev Sparekasse,0.00,0.50,,,,,,,,,,,,,,,,,,
Helgenæs Sparekasse,0.00,2.10,-0.20,1.90,-1.70,0.00,0.00,0.00,4.70,0.84,1.13,1.40,,,,,,,,
Hellevad-Ørum Sparekasse,0.80,0.60,-0.50,0.00,0.00,,,,,,,,,,,,,,,
Helligsø-Gettrup Sparekasse,0.80,0.40,2.40,1.30,9.60,,,,,,,,,,,,,,,
Holstebro Andelskasse J.A.K,0.00,0.00,0.95,0.00,1.34,,,,,,,,,,,,,,,
Hover Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Hunstrup-Østerild Sparekasse,2.70,1.80,0.40,1.10,0.70,-0.10,-0.50,0.40,0.80,2.20,1.00,0.20,,,,,,,,
HVIDBJERG BANK A/S,,,,,,,,,,,,,,,,,,,,0.30
Hvidbjerg Bank. Aktieselskab,0.60,0.50,0.50,0.60,0.30,-0.10,-0.70,-0.20,0.50,1.20,2.20,1.50,2.70,3.20,1.10,0.50,0.51,0.13,0.14,
Hvidbjerg-Ørum Sparekasse,0.10,0.00,0.50,0.00,0.00,,,,,,,,,,,,,,,
Hvilsager-Lime Sparekasse,-2.60,-0.20,-0.70,2.20,2.20,,,,,,,,,,,,,,,
J.A.K. Andelskassen Varde,0.30,0.01,-1.10,-0.38,1.07,-0.55,0.00,0.09,-0.22,0.47,0.84,3.51,,,,,,,,
J.A.K. Østfyns Andelskasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
"JAK-Andelskassen, Hjørring",0.00,0.00,,,,,,,,,,,,,,,,,,
Jelling Sparekasse,0.70,0.60,1.00,0.90,0.30,0.20,-0.40,,,,,,,,,,,,,
Jelstrup-Lyngby Sparekasse,0.80,,,,,,,,,,,,,,,,,,,
Jerslev Sparekasse,0.40,-0.10,0.50,0.50,0.00,0.00,,,,,,,,,,,,,,
Jutlander Bank A/S,1.00,0.80,1.00,1.30,0.80,0.20,-0.50,-0.20,1.80,2.90,3.20,3.10,2.60,2.60,2.50,1.30,0.80,-0.20,-0.11,-0.25
Jyske Bank A/S,0.40,0.30,0.50,0.50,0.40,0.10,-0.30,0.00,0.70,2.00,1.30,1.10,1.30,0.80,1.30,0.40,0.00,-0.30,0.00,-0.10
